Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198004,Water - Precipitation - unspecified (not reported),1980-04-15,1980-04-01,1980-04-30,,-16.91,Arsenal Research,-130.3,Arsenal Research,51,2.5,Arsenal Research,75,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198005,Water - Precipitation - unspecified (not reported),1980-05-15,1980-05-01,1980-05-31,,-8.63,Arsenal Research,-60.3,Arsenal Research,50.8,2.4,Arsenal Research,62,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198006,Water - Precipitation - unspecified (not reported),1980-06-15,1980-06-01,1980-06-30,,-8.69,Arsenal Research,-56.7,Arsenal Research,42.7,2,Arsenal Research,122,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198007,Water - Precipitation - unspecified (not reported),1980-07-15,1980-07-01,1980-07-31,,-8.7,Arsenal Research,-57.5,Arsenal Research,44.8,2.3,Arsenal Research,189,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198008,Water - Precipitation - unspecified (not reported),1980-08-15,1980-08-01,1980-08-31,,-7.41,Arsenal Research,-45.4,Arsenal Research,49.3,2.5,Arsenal Research,142,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198009,Water - Precipitation - unspecified (not reported),1980-09-15,1980-09-01,1980-09-30,,-11.16,Arsenal Research,-75.1,Arsenal Research,38.1,1.9,Arsenal Research,60,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198010,Water - Precipitation - unspecified (not reported),1980-10-15,1980-10-01,1980-10-31,,-12.44,Arsenal Research,-88.3,Arsenal Research,19.8,1.2,Arsenal Research,220,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198011,Water - Precipitation - unspecified (not reported),1980-11-15,1980-11-01,1980-11-30,,-15.94,Arsenal Research,-117.3,Arsenal Research,16,1,Arsenal Research,130,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198012,Water - Precipitation - unspecified (not reported),1980-12-15,1980-12-01,1980-12-31,,-15.15,Arsenal Research,-110.3,Arsenal Research,19.1,1.1,Arsenal Research,48,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198101,Water - Precipitation - unspecified (not reported),1981-01-15,1981-01-01,1981-01-31,,-20.31,Arsenal Research,-150.6,Arsenal Research,31.3,1.7,Arsenal Research,24,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198102,Water - Precipitation - unspecified (not reported),1981-02-15,1981-02-01,1981-02-28,,-15.16,Arsenal Research,-112.8,Arsenal Research,96.9,4.5,Arsenal Research,37,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198103,Water - Precipitation - unspecified (not reported),1981-03-15,1981-03-01,1981-03-31,,-13.17,Arsenal Research,-95.1,Arsenal Research,39.9,2,Arsenal Research,65,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198104,Water - Precipitation - unspecified (not reported),1981-04-15,1981-04-01,1981-04-30,,-10.17,Arsenal Research,-68.8,Arsenal Research,55.2,2.7,Arsenal Research,114,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198105,Water - Precipitation - unspecified (not reported),1981-05-15,1981-05-01,1981-05-31,,-12.38,Arsenal Research,-87.5,Arsenal Research,61.2,2.9,Arsenal Research,180,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198106,Water - Precipitation - unspecified (not reported),1981-06-15,1981-06-01,1981-06-30,,-11.21,Arsenal Research,-78.7,Arsenal Research,77.7,3.7,Arsenal Research,155,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198107,Water - Precipitation - unspecified (not reported),1981-07-15,1981-07-01,1981-07-31,,-9.07,Arsenal Research,-58.6,Arsenal Research,56.9,2.7,Arsenal Research,167,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198108,Water - Precipitation - unspecified (not reported),1981-08-15,1981-08-01,1981-08-31,,-8.41,Arsenal Research,-55.9,Arsenal Research,48.9,2.4,Arsenal Research,89,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198109,Water - Precipitation - unspecified (not reported),1981-09-15,1981-09-01,1981-09-30,,-9.43,Arsenal Research,-58.9,Arsenal Research,24.7,1.3,Arsenal Research,148,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198110,Water - Precipitation - unspecified (not reported),1981-10-15,1981-10-01,1981-10-31,,-12.45,Arsenal Research,-84.4,Arsenal Research,16.1,1.1,Arsenal Research,87,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198111,Water - Precipitation - unspecified (not reported),1981-11-15,1981-11-01,1981-11-30,,-17.62,Arsenal Research,-125.3,Arsenal Research,19.1,1.2,Arsenal Research,17,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198112,Water - Precipitation - unspecified (not reported),1981-12-15,1981-12-01,1981-12-31,,-16.31,Arsenal Research,-117.5,Arsenal Research,13.3,0.9,Arsenal Research,159,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198201,Water - Precipitation - unspecified (not reported),1982-01-15,1982-01-01,1982-01-31,,-10.88,Arsenal Research,-77,Arsenal Research,14.5,0.9,Arsenal Research,24,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198202,Water - Precipitation - unspecified (not reported),1982-02-15,1982-02-01,1982-02-28,,-14.5,Arsenal Research,-104.7,Arsenal Research,19.9,1.1,Arsenal Research,37,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198203,Water - Precipitation - unspecified (not reported),1982-03-15,1982-03-01,1982-03-31,,-14.55,Arsenal Research,-104.9,Arsenal Research,17.5,1,Arsenal Research,91,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198204,Water - Precipitation - unspecified (not reported),1982-04-15,1982-04-01,1982-04-30,,-9.38,Arsenal Research,-63.9,Arsenal Research,43.9,2.2,Arsenal Research,20,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198205,Water - Precipitation - unspecified (not reported),1982-05-15,1982-05-01,1982-05-31,weighted value for 2 months (May and June),-9.13,Arsenal Research,-61.1,Arsenal Research,31.6,1.6,Arsenal Research,296,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198206,Water - Precipitation - unspecified (not reported),1982-06-15,1982-06-01,1982-06-30,weighted value for 2 months (May and June),-9.13,Arsenal Research,-61.1,Arsenal Research,31.6,1.6,Arsenal Research,296,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198207,Water - Precipitation - unspecified (not reported),1982-07-15,1982-07-01,1982-07-31,,-6.74,Arsenal Research,-43.8,Arsenal Research,51.5,2.6,Arsenal Research,77,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198208,Water - Precipitation - unspecified (not reported),1982-08-15,1982-08-01,1982-08-31,,-9.25,Arsenal Research,-59.8,Arsenal Research,28.5,1.5,Arsenal Research,126,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198209,Water - Precipitation - unspecified (not reported),1982-09-15,1982-09-01,1982-09-30,,-6.46,Arsenal Research,-39.8,Arsenal Research,22.3,1.2,Arsenal Research,79,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198210,Water - Precipitation - unspecified (not reported),1982-10-15,1982-10-01,1982-10-31,,-12.36,Arsenal Research,-83.5,Arsenal Research,16.3,1.1,Arsenal Research,135,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198211,Water - Precipitation - unspecified (not reported),1982-11-15,1982-11-01,1982-11-30,,-16.66,Arsenal Research,-120.9,Arsenal Research,8,0.7,Arsenal Research,99,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198212,Water - Precipitation - unspecified (not reported),1982-12-15,1982-12-01,1982-12-31,,-13.46,Arsenal Research,-98.1,Arsenal Research,8.4,0.4,Arsenal Research,150,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198301,Water - Precipitation - unspecified (not reported),1983-01-15,1983-01-01,1983-01-31,,-15.88,Arsenal Research,-120,Arsenal Research,18.7,1.1,Arsenal Research,57,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198302,Water - Precipitation - unspecified (not reported),1983-02-15,1983-02-01,1983-02-28,,-20.53,Arsenal Research,-154.3,Arsenal Research,10.1,0.9,Arsenal Research,57,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198303,Water - Precipitation - unspecified (not reported),1983-03-15,1983-03-01,1983-03-31,,-14.71,Arsenal Research,-112.7,Arsenal Research,22,1.2,Arsenal Research,99,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198304,Water - Precipitation - unspecified (not reported),1983-04-15,1983-04-01,1983-04-30,,-11.44,Arsenal Research,-83.3,Arsenal Research,18,1,Arsenal Research,39,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198305,Water - Precipitation - unspecified (not reported),1983-05-15,1983-05-01,1983-05-31,,-11.05,Arsenal Research,-78,Arsenal Research,23,1.2,Arsenal Research,144,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198306,Water - Precipitation - unspecified (not reported),1983-06-15,1983-06-01,1983-06-30,,-8.6,Arsenal Research,-61.6,Arsenal Research,38.5,1.9,Arsenal Research,108,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198307,Water - Precipitation - unspecified (not reported),1983-07-15,1983-07-01,1983-07-31,,-3.4,Arsenal Research,-18,Arsenal Research,42,2.1,Arsenal Research,34,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198308,Water - Precipitation - unspecified (not reported),1983-08-15,1983-08-01,1983-08-31,,-8.45,Arsenal Research,-52.7,Arsenal Research,25.2,1.3,Arsenal Research,90,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198309,Water - Precipitation - unspecified (not reported),1983-09-15,1983-09-01,1983-09-30,,-6.78,Arsenal Research,-38.6,Arsenal Research,17.1,1,Arsenal Research,105,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198310,Water - Precipitation - unspecified (not reported),1983-10-15,1983-10-01,1983-10-31,,-12.94,Arsenal Research,-91,Arsenal Research,28,1.4,Arsenal Research,59,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198311,Water - Precipitation - unspecified (not reported),1983-11-15,1983-11-01,1983-11-30,,-10.54,Arsenal Research,-72.8,Arsenal Research,9.2,0.6,Arsenal Research,18,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198312,Water - Precipitation - unspecified (not reported),1983-12-15,1983-12-01,1983-12-31,,-14.89,Arsenal Research,-107.1,Arsenal Research,8.4,0.7,Arsenal Research,166,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198401,Water - Precipitation - unspecified (not reported),1984-01-15,1984-01-01,1984-01-31,,-14.61,Arsenal Research,-106.9,Arsenal Research,10.2,0.8,Arsenal Research,92,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198402,Water - Precipitation - unspecified (not reported),1984-02-15,1984-02-01,1984-02-29,,-16.89,Arsenal Research,-128.2,Arsenal Research,13.2,0.9,Arsenal Research,179,,
GNIP,GNIP/M/AT/02,VILLACHER ALPE,AT,1126501,46.60305556,13.67138889,2156,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198403,Water - Precipitation - unspecified (not reported),1984-03-15,1984-03-01,1984-03-31,,-12.96,Arsenal Research,-93,Arsenal Research,13.7,0.9,Arsenal Research,91,,
